LATITUD,LONGITUD
21.8978,-102.25341999999999
21.89026,-102.29815
21.89757,-102.30564
21.867739999999998,-102.24453000000001
21.87867,-102.29495
21.86223,-102.24432
21.8705,-102.23734
21.84604,-102.28421
21.93038,-102.26916999999999
21.89649,-102.28111
21.90875,-102.27256
21.89001,-102.29749
21.86506,-102.24664
21.9029,-102.27008000000001
21.91566,-102.26146999999999
21.89558,-102.29288000000001
21.86263,-102.22958
21.88271,-102.29932
21.87358,-102.30078
21.8654,-102.24248
21.89293,-102.31702
21.92547,-102.29163
21.860139999999998,-102.28278
21.89249,-102.25361
21.85867,-102.34224
21.92804,-102.26714
21.886210000000002,-102.28918
21.854329999999997,-102.31995
21.91303,-102.31854
21.85013,-102.29403
21.89234,-102.27549
21.91239,-102.26637
21.88018,-102.3108
21.85859,-102.30745999999999
21.85895,-102.28914
21.92904,-102.26164
21.92524,-102.29811
21.9348,-102.28182
21.92719,-102.30502
21.916539999999998,-102.31384
21.86054,-102.2546
21.8617,-102.30976
21.87868,-102.30136999999999
21.91489,-102.27866
21.907220000000002,-102.30976
21.87525,-102.25572
21.90498,-102.2634
21.873089999999998,-102.29505999999999
21.8551,-102.25690999999999
21.85312,-102.2653
21.898670000000003,-102.31700000000001
21.85223,-102.292
21.85225,-102.35280999999999
21.90755,-102.30681
21.90731,-102.29668000000001
21.85419,-102.31711
21.8394,-102.28983000000001
21.90946,-102.31725
21.8537,-102.31605
21.90401,-102.30826
21.843410000000002,-102.28034
21.89255,-102.2535
21.867739999999998,-102.24453000000001
21.90253,-102.31636999999999
21.89304,-102.27458
21.86392,-102.33492
21.91534,-102.26136
21.89948,-102.27076
21.84467,-102.29375
21.881520000000002,-102.2946
21.87949,-102.24842
21.93232,-102.26098
21.87845,-102.29593
21.91629,-102.31644
21.86765,-102.27855
21.87378,-102.3199
21.925420000000003,-102.28395
21.8974,-102.26607
21.81733,-102.26217
21.901889999999998,-102.25446
21.92851,-102.31448
21.938860000000002,-102.29095
21.8461,-102.31988
21.916420000000002,-102.3137
21.88561,-102.24817
21.9302,-102.25802
21.90254,-102.31636999999999
21.89125,-102.2722
21.90692,-102.25703
21.86254,-102.28272
21.866410000000002,-102.28329000000001
21.8738,-102.26814
21.87719,-102.3182
21.90423,-102.25568
21.9272,-102.30501
21.885279999999998,-102.27275
21.885170000000002,-102.27273000000001
21.8526,-102.25220999999999
21.87791,-102.28135999999999
21.89247,-102.25346
21.88498,-102.31664
21.89661,-102.29684
21.93368,-102.28438
21.85967,-102.26154
21.9046,-102.26456999999999
21.893810000000002,-102.28575
21.906029999999998,-102.25652
21.87465,-102.31025
21.91265,-102.29209
21.92138,-102.33511999999999
21.9233,-102.29164
21.87329,-102.28868
21.89174,-102.24119
21.91414,-102.31893000000001
21.85216,-102.26932
21.86005,-102.30126
21.91273,-102.31841999999999
21.90042,-102.31456999999999
21.89948,-102.29679
21.87991,-102.28183
21.92474,-102.30481999999999
21.87878,-102.29603
21.892220000000002,-102.31011
21.85988,-102.25927
21.90803,-102.30877
21.82769,-102.28766
21.89026,-102.29915
21.87471,-102.3185
21.92713,-102.2809
21.86044,-102.22135
21.86111,-102.26942
21.85911,-102.26829000000001
21.84657,-102.31306
21.8583,-102.29194
21.90776,-102.27566999999999
21.88825,-102.27324
21.916539999999998,-102.31384
21.86003,-102.27596
21.89353,-102.31693
21.84927,-102.26424
21.8939,-102.29298
21.87956,-102.31239000000001
21.855320000000003,-102.25633
21.88599,-102.3662
21.88305,-102.25889000000001
21.89404,-102.31193
21.91431,-102.24805
21.842979999999997,-102.31616
21.85295,-102.31434
21.93466,-102.3107
21.92861,-102.26753000000001
21.87891,-102.31806999999999
21.858079999999998,-102.29298
21.86654,-102.28198
21.898410000000002,-102.30064
21.86494,-102.3105
21.84505,-102.29914000000001
21.88626,-102.31246
21.90077,-102.2769
21.862560000000002,-102.27359
21.85998,-102.26941
21.88083,-102.2944
21.90759,-102.29233
21.894679999999997,-102.31694
21.87755,-102.30861999999999
21.93355,-102.28286999999999
21.89322,-102.29148
21.90373,-102.25954
21.8795,-102.29398
21.8803,-102.29961999999999
21.88299,-102.25908000000001
21.87827,-102.25671
21.846870000000003,-102.31004
21.84778,-102.32046
21.917360000000002,-102.24553
21.90635,-102.2923
21.91597,-102.31817
21.91455,-102.31896
21.87722,-102.30091999999999
21.87857,-102.29545
21.89781,-102.25341999999999
21.88306,-102.27888
21.88853,-102.24729
21.8513,-102.26929
21.867929999999998,-102.30888
21.934420000000003,-102.26078000000001
21.9029,-102.27094
21.91674,-102.29751999999999
21.83373,-102.28891
21.91493,-102.28228
21.93047,-102.26343
21.924889999999998,-102.3015
21.94066,-102.25936999999999
21.873920000000002,-102.30054
21.90381,-102.26701
21.89469,-102.26751999999999
21.85951,-102.31381
21.912779999999998,-102.25139
21.87715,-102.30117
21.854860000000002,-102.32136
21.8448,-102.29726
21.87879,-102.29603
21.87151,-102.32351
21.85216,-102.26931
21.85235,-102.29428
21.90883,-102.27255
21.88423,-102.28486
21.88289,-102.27474000000001
21.86694,-102.29109
21.85853,-102.30873000000001
21.881439999999998,-102.26550999999999
21.86117,-102.24685
21.901139999999998,-102.30675
21.88379,-102.25928
21.91766,-102.30806
21.86654,-102.28198
21.89423,-102.29182
21.867929999999998,-102.30888
21.88244,-102.28506999999999
21.844079999999998,-102.32848
21.90748,-102.27660999999999
21.89444,-102.26716
21.83601,-102.28011
21.863120000000002,-102.25262
21.86649,-102.30062
21.87446,-102.28925
21.909779999999998,-102.30213
21.904889999999998,-102.30866999999999
21.9029,-102.27008000000001
21.84473,-102.29366
21.87389,-102.30049
21.80858,-102.29168
21.86846,-102.2719
21.85894,-102.31136
21.88332,-102.29061
21.885289999999998,-102.31095
21.88263,-102.28229
21.94152,-102.27882
21.83245,-102.2887
21.89617,-102.30870999999999
21.87574,-102.25747
21.90382,-102.26703
21.895429999999998,-102.31715
21.87631,-102.31827
21.867929999999998,-102.32794
21.83146,-102.28593000000001
21.87913,-102.29185
21.87269,-102.29973000000001
21.88366,-102.29077
21.86018,-102.28198
21.88355,-102.2871
21.84521,-102.30161
21.93916,-102.28024
21.85189,-102.27035
21.90369,-102.24808
21.85039,-102.30455
21.860120000000002,-102.28279
21.871229999999997,-102.30083
21.92064,-102.26187
21.89836,-102.24814
21.871570000000002,-102.31864
21.859479999999998,-102.25824
21.90692,-102.25703
21.860120000000002,-102.28278
21.9273,-102.26637
21.88066,-102.31241
21.89511,-102.31318
21.84998,-102.25327
21.89626,-102.27814000000001
21.87879,-102.28316
21.94462,-102.29106999999999
21.867929999999998,-102.30888
21.85108,-102.25496
21.84479,-102.29077
21.88271,-102.26774
21.87029,-102.25425
21.85419,-102.31711
21.84473,-102.29366
21.88879,-102.28411
21.8959,-102.31705
21.88871,-102.31248000000001
21.91299,-102.31851999999999
21.84176,-102.32621999999999
21.866310000000002,-102.29947
21.82721,-102.2939
21.91522,-102.28652
21.90867,-102.27258
21.90953,-102.25824
21.91638,-102.31379
21.897289999999998,-102.30468
21.84292,-102.2692
21.84739,-102.31631999999999
21.88264,-102.28229
21.88961,-102.24453000000001
21.89164,-102.26406999999999
21.84461,-102.26071
21.89164,-102.26406
21.90963,-102.32104
21.88841,-102.31246999999999
21.87426,-102.24318000000001
21.866889999999998,-102.30294
21.87482,-102.29496
21.834220000000002,-102.29353
21.863960000000002,-102.33475
21.868270000000003,-102.31808000000001
21.86635,-102.24042
21.85419,-102.3171
21.80067,-102.27329
21.9369,-102.26213
21.87656,-102.25399
21.90255,-102.2856
21.924429999999997,-102.3103
21.86735,-102.32885
21.85999,-102.26941
21.867739999999998,-102.24453000000001
21.885479999999998,-102.31245
21.917360000000002,-102.24553
21.90689,-102.29009
21.847720000000002,-102.29122
21.858079999999998,-102.29298
21.82765,-102.28763000000001
21.882379999999998,-102.28681999999999
21.872410000000002,-102.31849
21.85117,-102.25125
21.8652,-102.30568000000001
21.88501,-102.26762
21.85397,-102.3066
21.91611,-102.30792
21.849529999999998,-102.24346
21.84995,-102.29233
21.86775,-102.24453000000001
21.85967,-102.34002
21.87715,-102.30119
21.90381,-102.26702
21.91826,-102.31442
21.83099,-102.29365
21.87298,-102.31513000000001
21.86047,-102.24377
21.84131,-102.28806999999999
21.84505,-102.29914000000001
21.88665,-102.29635
21.895139999999998,-102.31098
21.89799,-102.27949
21.84845,-102.34223
21.88719,-102.2511
21.92427,-102.31298000000001
21.87244,-102.29178
21.91777,-102.26191999999999
21.914279999999998,-102.31281
21.898979999999998,-102.29857
21.8765,-102.29525
21.8682,-102.27696
21.85976,-102.30143000000001
21.87807,-102.27152
21.877760000000002,-102.26642
21.86713,-102.30413
21.86684,-102.26965
21.89142,-102.24866
21.87335,-102.24584
21.85792,-102.29499
21.87979,-102.27184
21.935579999999998,-102.26585
21.860139999999998,-102.28279
21.85635,-102.25254
21.865460000000002,-102.22855
21.88223,-102.26435
21.917270000000002,-102.31396
21.90626,-102.25578
21.851779999999998,-102.27004000000001
21.89591,-102.31705
21.875510000000002,-102.29265
21.860120000000002,-102.28058
21.9402,-102.26223
21.8656,-102.2918
21.893629999999998,-102.31475999999999
21.8577,-102.27811
21.86392,-102.33492
21.91545,-102.29196
21.89934,-102.27909
21.89627,-102.27813
21.89469,-102.27738000000001
21.87265,-102.30314
21.915960000000002,-102.30651
21.8772,-102.28141
21.904889999999998,-102.30868000000001
21.835910000000002,-102.28357
21.906470000000002,-102.30941999999999
21.93925,-102.26395
21.89224,-102.24347
21.8891,-102.29941
21.892889999999998,-102.26165999999999
21.86596,-102.28803
21.85998,-102.26941
21.871270000000003,-102.32218
21.87821,-102.29697
21.873920000000002,-102.30054
21.867739999999998,-102.24453000000001
21.91303,-102.31238
21.87044,-102.25429
21.90687,-102.32797
21.90309,-102.28331
21.86671,-102.24438
21.87419,-102.31192
21.85216,-102.26931
21.87829,-102.25671
21.8922,-102.30108
21.87777,-102.26643
21.88224,-102.26435
21.91627,-102.31355
21.85988,-102.25934000000001
21.84478,-102.29077
21.88803,-102.2615
21.87956,-102.31239000000001
21.89473,-102.26742
21.85149,-102.26961999999999
21.87858,-102.31231
21.87714,-102.30117
21.85237,-102.29406999999999
21.87878,-102.29601
21.86661,-102.29816
21.88714,-102.31246
21.85975,-102.26496
21.93161,-102.26055
21.84389,-102.31274
21.90205,-102.2827
21.84505,-102.29914000000001
21.91425,-102.24561
21.91318,-102.31858000000001
21.84473,-102.29366
21.870810000000002,-102.2951
21.83979,-102.25415
21.88271,-102.26326
21.84478,-102.29077
21.834789999999998,-102.28908
21.89787,-102.31291999999999
21.85049,-102.33122
21.90878,-102.27263
21.904889999999998,-102.30866999999999
21.873379999999997,-102.24595
21.8839,-102.2745
21.8854,-102.28421
21.92441,-102.31116
21.88795,-102.26165
21.91945,-102.27504
21.90492,-102.26326999999999
21.89084,-102.29989
21.85655,-102.26801
21.89859,-102.29997
21.829539999999998,-102.28819
21.868270000000003,-102.31808000000001
21.87012,-102.30105999999999
21.92429,-102.31732
21.87356,-102.28265999999999
21.88063,-102.31792
21.91457,-102.31896
21.87398,-102.25904
21.81739,-102.26236
21.89143,-102.29489000000001
21.88547,-102.31245
21.93336,-102.26375999999999
21.9126,-102.31836
21.89432,-102.29527
21.87845,-102.29593
21.912879999999998,-102.29208
21.89904,-102.24474000000001
21.89224,-102.29114
21.90492,-102.26326999999999
21.844739999999998,-102.29769
21.885479999999998,-102.31245
21.8861,-102.31729
21.84853,-102.29386
21.84478,-102.29077
21.838160000000002,-102.29353
21.902820000000002,-102.2701
21.8976,-102.30483000000001
21.873089999999998,-102.29505999999999
21.87319,-102.31454000000001
21.93368,-102.25793
21.8348,-102.28908
21.85812,-102.29978
21.87185,-102.30435
21.87024,-102.25435
21.90991,-102.25584
21.94484,-102.2778
21.84293,-102.2692
21.85843,-102.29136
21.8742,-102.3119
21.853089999999998,-102.26545
21.82818,-102.28817
21.85357,-102.26366
21.90016,-102.29429
21.93243,-102.25285
21.84881,-102.30497
21.884179999999997,-102.27256
21.85216,-102.26931
21.860129999999998,-102.28278
21.91695,-102.24587
21.86066,-102.30064
21.9321,-102.3202
21.915229999999998,-102.28652
21.85964,-102.29879
21.91583,-102.29745
21.8897,-102.31704
21.8457,-102.2575
21.872429999999998,-102.2707
21.868389999999998,-102.29905
21.879479999999997,-102.30145999999999
21.86792,-102.32794
21.84112,-102.32489
21.90946,-102.31725
21.859820000000003,-102.27155
21.87419,-102.31192
21.92551,-102.29154
21.89388,-102.30254000000001
21.89716,-102.24728
21.84292,-102.26919000000001
21.895410000000002,-102.31555
21.86254,-102.28272
21.84481,-102.25258000000001
21.941489999999998,-102.27882
21.87807,-102.27152
21.90483,-102.28459000000001
21.8414,-102.29358
21.87009,-102.28732
21.91421,-102.24502
21.90692,-102.25703
21.91544,-102.29196
21.87914,-102.29185
21.84907,-102.31926
21.892210000000002,-102.25731999999999
21.86916,-102.31851
21.88961,-102.27346999999999
21.91,-102.29113000000001
21.90692,-102.25703
21.86551,-102.29488
21.85021,-102.29565
21.84443,-102.32189
21.889039999999998,-102.29411999999999
21.86311,-102.32396999999999
21.87442,-102.26696
21.87789,-102.29575
21.84829,-102.24709
21.879279999999998,-102.2497
21.88787,-102.25155
21.88658,-102.25595
21.889770000000002,-102.31249
21.87519,-102.30818000000001
21.82559,-102.26889
21.86159,-102.27294
21.84292,-102.2692
21.84984,-102.25918
21.90148,-102.28228
21.84996,-102.25327
21.85983,-102.26946
21.90939,-102.31087
21.89179,-102.28508000000001
21.88287,-102.29746
21.846610000000002,-102.2628
21.874679999999998,-102.30476
21.84279,-102.32032
21.93887,-102.24956
21.87845,-102.29593
21.88719,-102.25106
21.845579999999998,-102.30655
21.85365,-102.32669
21.931379999999997,-102.26017
21.860139999999998,-102.28278
21.86682,-102.30251
21.8591,-102.31405
21.84165,-102.25564
21.87914,-102.29185
21.84845,-102.34223
21.8791,-102.29508
21.87845,-102.29593
21.91544,-102.29196999999999
21.87645,-102.31213000000001
21.87845,-102.29593
21.79851,-102.28883
21.881439999999998,-102.31792
21.86392,-102.33492
21.86024,-102.31341
21.93125,-102.26576
21.91096,-102.25990999999999
21.87904,-102.35398
21.85988,-102.27157
21.86625,-102.28501
21.8716,-102.31851999999999
21.86064,-102.26948
21.87906,-102.2816
21.88482,-102.28278
21.82335,-102.26728
21.895210000000002,-102.25335
21.879189999999998,-102.29114
21.907339999999998,-102.23897
21.88745,-102.25734
21.85417,-102.25851999999999
21.87419,-102.31192
21.87879,-102.29603
21.832639999999998,-102.29356999999999
21.867929999999998,-102.30888
21.84846,-102.34223
21.84611,-102.3199
21.8905,-102.31236
21.87791,-102.2687
21.89115,-102.30426
21.90462,-102.26451999999999
21.90002,-102.26006
21.85235,-102.29428
21.89388,-102.30254000000001
21.84293,-102.26921
21.859720000000003,-102.25824
21.88834,-102.29794
21.87864,-102.29509
21.85765,-102.31484
21.85166,-102.31822
21.87969,-102.30898
21.80921,-102.26311
21.90902,-102.31047
21.88127,-102.27211
21.87063,-102.31084
21.89262,-102.30691
21.91704,-102.26212
21.800910000000002,-102.27664
21.86121,-102.22464000000001
21.86131,-102.24449
21.87916,-102.29151
21.92804,-102.28248
21.87422,-102.29892
21.875339999999998,-102.30821
21.85964,-102.29879
21.84676,-102.30351
21.89859,-102.29997
21.912470000000003,-102.26039
21.86879,-102.30839
21.920560000000002,-102.2616
21.91892,-102.31453
21.88105,-102.27209
21.86488,-102.28244000000001
21.88717,-102.2511
21.85235,-102.29428
21.87643,-102.3036
21.87896,-102.29608
21.84449,-102.26149000000001
21.898979999999998,-102.29857
21.85314,-102.31763000000001
21.90962,-102.32072
21.87354,-102.3007
21.86669,-102.31865
21.80651,-102.26759
21.873910000000002,-102.30054
21.89248,-102.25355
21.85363,-102.26368000000001
21.85097,-102.2459
21.91251,-102.25621
21.86538,-102.2942
21.85581,-102.31595
21.88961,-102.27346999999999
21.87602,-102.29417
21.92735,-102.26632
21.91544,-102.29196999999999
21.86015,-102.28278
21.894470000000002,-102.31706
21.80088,-102.27643
21.881999999999998,-102.32239
21.87892,-102.2619
21.86373,-102.30585
21.89627,-102.27813
21.8866,-102.28336
21.84478,-102.29077
21.87035,-102.25433000000001
21.90736,-102.28625
21.85988,-102.27551
21.90723,-102.27728
21.92742,-102.26621
21.878510000000002,-102.29754
21.86474,-102.28551999999999
21.91294,-102.31849
21.93122,-102.28312
21.852610000000002,-102.31324000000001
21.85419,-102.3171
21.90875,-102.24336
21.8772,-102.31219
21.8864,-102.30111
21.91262,-102.29208
21.8736,-102.28265
21.89781,-102.25341999999999
21.93211,-102.29125
21.89256,-102.31685999999999
21.86272,-102.29926999999999
21.87221,-102.28171999999999
21.895120000000002,-102.26933000000001
21.92907,-102.25249000000001
21.87274,-102.26675999999999
21.944570000000002,-102.29079
21.93603,-102.26131
21.89857,-102.29205
21.85714,-102.28269
21.870810000000002,-102.2951
21.91955,-102.27743000000001
21.871579999999998,-102.31865
21.91522,-102.28653
21.8615,-102.24896
21.87128,-102.30873000000001
21.90626,-102.25578
21.9272,-102.30502
21.88928,-102.29769
21.907970000000002,-102.2923
21.86727,-102.24313000000001
21.903229999999997,-102.28888
21.87845,-102.29593
21.93109,-102.25310999999999
21.92739,-102.26623000000001
21.90062,-102.29263
21.86617,-102.24558
21.87419,-102.31192
21.88714,-102.25101
21.88419,-102.25021
21.873070000000002,-102.24686
21.824170000000002,-102.28276
21.9143,-102.24805
21.85074,-102.30603
21.88458,-102.30951999999999
21.862170000000003,-102.31221
21.931379999999997,-102.26016
21.87371,-102.33373
21.86581,-102.28952
21.91564,-102.29746999999999
21.90692,-102.25703
21.88706,-102.24387
21.91264,-102.29209
21.91036,-102.31121999999999
21.85013,-102.29401999999999
21.91208,-102.24256
21.89781,-102.25341999999999
21.83773,-102.28953
21.85988,-102.27549
21.908720000000002,-102.2726
21.84477,-102.29077
21.88419,-102.31039
21.911360000000002,-102.25364
21.88167,-102.29748000000001
21.85662,-102.23357
21.90308,-102.24048
21.88576,-102.29074
21.87387,-102.29701
21.85831,-102.26841
21.9087,-102.27259000000001
21.85974,-102.25818000000001
21.90692,-102.25703
21.87821,-102.29696
21.90083,-102.28808000000001
21.90452,-102.2893
21.87268,-102.26145
21.859070000000003,-102.30431
21.8734,-102.33261999999999
21.88264,-102.28228
21.85912,-102.28794
21.90792,-102.28703
21.86374,-102.24311
21.892129999999998,-102.31700000000001
21.87761,-102.29949
21.87714,-102.30117
21.87881,-102.26177
21.869670000000003,-102.27016
21.86317,-102.32385
21.88748,-102.2997
21.858420000000002,-102.30651999999999
21.8791,-102.28599
21.86064,-102.30064
21.89078,-102.28475
21.86935,-102.31044
21.877760000000002,-102.26642
21.86691,-102.30294
21.85762,-102.26941
21.85335,-102.31526
21.93122,-102.26982
21.88869,-102.25174
21.860529999999997,-102.30069
21.88401,-102.27255
21.87558,-102.24119
21.89655,-102.28666
21.83251,-102.318
21.87105,-102.31096
21.878629999999998,-102.28112
21.88721,-102.25109
21.91475,-102.24738
21.88961,-102.27346999999999
21.87954,-102.31808000000001
21.89115,-102.30426
21.89244,-102.27308000000001
21.916520000000002,-102.31376999999999
21.90194,-102.27363000000001
21.88038,-102.33538
21.84853,-102.29393
21.90407,-102.26590999999999
21.87359,-102.27808
21.84995,-102.31016
21.92464,-102.26787
21.84853,-102.28123000000001
21.84293,-102.26921
21.79788,-102.28086
21.9087,-102.27261
21.91594,-102.30618
21.89375,-102.3671
21.86655,-102.28198
21.87444,-102.31526
21.92545,-102.29271999999999
21.85294,-102.29214
21.873379999999997,-102.24595
21.85964,-102.25981999999999
21.86263,-102.2296
21.85952,-102.31538
21.91583,-102.29745
21.88818,-102.24167
21.87761,-102.29949
21.92015,-102.24341
21.90873,-102.25825999999999
21.86692,-102.30294
21.89948,-102.27076
21.9121,-102.31188
21.85091,-102.35370999999999
21.86691,-102.30294
21.90654,-102.24186
21.86116,-102.2538
21.903470000000002,-102.29945
21.88193,-102.2451
21.82558,-102.26892
21.87821,-102.29697
21.85195,-102.27015
21.912020000000002,-102.26341
21.9157,-102.24667
21.86731,-102.30524
21.92524,-102.29812
21.88213,-102.29709
21.88968,-102.24454
21.858079999999998,-102.29298
21.89424,-102.29182
21.89801,-102.28004
21.88645,-102.28066
21.88028,-102.24618000000001
21.88516,-102.23262
21.87265,-102.24845
21.865170000000003,-102.28325
21.85984,-102.24967
21.80959,-102.26308
21.8668,-102.29443
21.90268,-102.3075
21.864729999999998,-102.23563
21.85849,-102.25789
21.8718,-102.32581
21.88264,-102.28229
21.86538,-102.2942
21.89625,-102.31223
21.91635,-102.31249
21.85695,-102.26284
21.87535,-102.2412
21.9231,-102.29785
21.87124,-102.29643
21.9292,-102.25288
21.881439999999998,-102.26550999999999
21.90551,-102.24293
21.87604,-102.30481
21.92455,-102.30829
21.86494,-102.31061
21.87969,-102.24814
21.889770000000002,-102.31249
21.90692,-102.25703
21.9252,-102.29805
21.85879,-102.28984
21.8902,-102.24996999999999
21.889770000000002,-102.31249
21.89405,-102.30686
21.90793,-102.31000999999999
21.92515,-102.29853
21.89686,-102.30739
21.88435,-102.26984
21.86573,-102.2903
21.932029999999997,-102.28291
21.90396,-102.2925
21.87118,-102.31962
21.9087,-102.27259000000001
21.88168,-102.29398
21.860120000000002,-102.28058
21.87845,-102.29593
21.86802,-102.31815
21.90786,-102.2754
21.87955,-102.31239000000001
21.873620000000003,-102.27083
21.90981,-102.25917
21.85116,-102.35385
21.85865,-102.30547
21.88145,-102.26552
21.8448,-102.29726
21.883129999999998,-102.27891
21.92432,-102.31766
21.8795,-102.29398
21.91539,-102.29198000000001
21.89469,-102.26751999999999
21.93147,-102.26366
21.866999999999997,-102.30341999999999
21.83781,-102.28505
21.86264,-102.31724
21.85584,-102.28244000000001
21.898410000000002,-102.30064
21.87878,-102.29603
21.927229999999998,-102.28402
21.88411,-102.31246999999999
21.8896,-102.27346999999999
21.86477,-102.2472
21.87121,-102.32113000000001
21.95658,-102.27741
21.93524,-102.29111999999999
21.91619,-102.26102
21.87869,-102.30608000000001
21.836470000000002,-102.29354000000001
21.88776,-102.29645
21.881439999999998,-102.26550999999999
21.91892,-102.31455
21.84179,-102.29025
21.899070000000002,-102.25348000000001
21.8896,-102.27348
21.913710000000002,-102.31264
21.84175,-102.28574
21.86662,-102.25171999999999
21.890639999999998,-102.31253000000001
21.859479999999998,-102.25824
21.850189999999998,-102.34198
21.89377,-102.25492
21.86884,-102.29771
21.857129999999998,-102.28268
21.89527,-102.27235999999999
21.9273,-102.26637
21.86211,-102.29965
21.87835,-102.27667
21.897289999999998,-102.24682
21.85025,-102.31111999999999
21.85091,-102.28165
21.85655,-102.30646999999999
21.891189999999998,-102.30116
21.90634,-102.29236
21.8682,-102.27696
21.87357,-102.28108
21.90614,-102.24145
21.86637,-102.28383000000001
21.91054,-102.29700000000001
21.875729999999997,-102.25746
21.86692,-102.30294
21.88264,-102.28229
21.878410000000002,-102.28134
21.911929999999998,-102.29176
21.89291,-102.29256
21.90029,-102.27838
21.91619,-102.30914
21.88233,-102.25865
21.92975,-102.28343000000001
21.88597,-102.29847
21.867060000000002,-102.29933
21.84478,-102.29077
21.89038,-102.21271
21.90072,-102.25915
21.860139999999998,-102.28278
21.867739999999998,-102.24453000000001
21.871570000000002,-102.27409
21.87911,-102.29720999999999
21.88307,-102.25889000000001
21.85988,-102.27551
21.84292,-102.2692
21.871570000000002,-102.31865
21.86573,-102.29029
21.86497,-102.31063
21.916539999999998,-102.31238
21.87535,-102.28458
21.87426,-102.25542
21.86561,-102.29179
21.935370000000002,-102.27327
21.93506,-102.29695
21.896179999999998,-102.30872
21.86501,-102.30457
21.85415,-102.27304000000001
21.87956,-102.31239000000001
21.859479999999998,-102.25824
21.88639,-102.30463
21.86184,-102.24981
21.928929999999998,-102.31052
21.858060000000002,-102.31456999999999
21.89947,-102.29679
21.88125,-102.23071
21.92429,-102.31732
21.91046,-102.26986
21.90268,-102.30747
21.92998,-102.28067
21.86767,-102.3028
21.883779999999998,-102.25673
21.88044,-102.31168000000001
21.90062,-102.29264
21.889770000000002,-102.31249
21.87185,-102.29776
21.87171,-102.24525
21.91915,-102.33492
21.859479999999998,-102.25824
21.884179999999997,-102.27256
21.89529,-102.31705
21.86608,-102.37175
21.84809,-102.315
21.834789999999998,-102.28908
21.883129999999998,-102.27891
21.883129999999998,-102.27891
21.86011,-102.27959
21.903489999999998,-102.31622
21.8276,-102.28761
21.93261,-102.26489000000001
21.87141,-102.22851
21.88884,-102.29578000000001
21.92727,-102.26652
