LATITUD,LONGITUD
21.88288526,-102.2974564
21.88187798,-102.3179079
21.88861582,-102.2518916
21.85234111,-102.2946838
21.8486778,-102.3147045
21.80869903,-102.291902
21.94467405,-102.2901742
21.89741552,-102.2848018
21.84670817,-102.3084783
21.92315375,-102.2681243
21.85234368,-102.3529401
21.85771654,-102.2491416
21.86900663,-102.3025367
21.91779189,-102.3142221
21.92734872,-102.2663313
21.91575099,-102.31855
21.91088975,-102.2513422
21.9446482,-102.2907047
21.848526,-102.2939306
21.90431208,-102.2464599
21.94008392,-102.3261696
21.91728663,-102.3140088
21.88657806,-102.235042
21.91644074,-102.3137146
21.88803791,-102.2616555
21.87346214,-102.2458886
21.90291906,-102.3076977
21.90934925,-102.3107425
21.89485554,-102.2896792
21.885844,-102.2728162
21.88931197,-102.2598572
21.91111977,-102.2537636
21.88640009,-102.2962639
21.9182586,-102.3144378
21.87030351,-102.3021281
21.87913291,-102.2997342
21.91567831,-102.2974708
21.88302183,-102.2590076
21.88810583,-102.2815587
21.8992614,-102.3170487
21.87778171,-102.2509557
21.8992614,-102.3170487
21.88288526,-102.2974564
21.89272347,-102.397232
21.88290475,-102.3686864
21.84566958,-102.2864494
21.88753243,-102.3124692
21.87083949,-102.3110282
21.88331908,-102.3363655
21.87714391,-102.3011754
21.895244,-102.307923
21.88081003,-102.2901301
21.87359491,-102.2760518
21.87972178,-102.3049455
21.82284421,-102.3367245
21.90435518,-102.2859239
21.94011468,-102.3261802
21.87881438,-102.2945696
21.86560865,-102.2956161
21.85588334,-102.3160457
21.86006993,-102.2739216
21.89197471,-102.3050244
21.90934925,-102.3107425
21.88555883,-102.3132702
21.87769082,-102.2475517
21.88713009,-102.2512225
21.91644074,-102.3137146
21.88155009,-102.3008517
21.81701625,-102.3403535
21.88335909,-102.2848329
21.90422885,-102.2556769
21.8844954,-102.2698021
21.89480552,-102.2458016
21.85231652,-102.2973953
21.84651262,-102.2808834
21.89385549,-102.2893446
21.91382617,-102.2608604
21.924414,-102.3105268
21.87978035,-102.2973849
21.90252635,-102.3163719
21.81588466,-102.3410887
21.86831215,-102.2392187
21.91264694,-102.2920893
21.92734872,-102.2663313
21.90423563,-102.3002599
21.86610326,-102.2982751
21.86731522,-102.3052394
21.84400786,-102.2627672
21.86251559,-102.2671995
21.73078247,-102.162505
21.91402924,-102.2978182
21.8661308,-102.3202685
21.83483482,-102.2889598
21.84566958,-102.2864494
21.89362705,-102.3169215
21.87858588,-102.2811337
21.87361729,-102.2708269
21.87888143,-102.2942644
21.91210175,-102.3120063
21.90972371,-102.3253007
21.83066149,-102.2883846
21.87790308,-102.2990143
21.87346214,-102.2458886
21.93098034,-102.2912943
21.89179243,-102.2991541
21.94464699,-102.2907043
21.83991109,-102.3252217
21.87988395,-102.3063361
21.8991042,-102.2981025
21.86640768,-102.2832917
21.90346278,-102.3080875
21.87361729,-102.2708269
21.71920269,-102.3662283
21.86610326,-102.2982751
21.87842752,-102.2812387
21.9276456,-102.3191584
21.88063163,-102.3179205
21.91097961,-102.2922511
21.80311164,-102.3465917
21.92316878,-102.2979416
21.9145687,-102.2766679
21.86654473,-102.2819859
21.87714391,-102.3011754
21.87391135,-102.2353066
21.86631955,-102.2843049
21.92492834,-102.3015108
21.89041116,-102.2578176
21.91567831,-102.2974708
21.84292897,-102.269182
21.91491362,-102.2791778
21.84328708,-102.3230266
21.87375238,-102.3007988
21.88309379,-102.2887159
21.90435518,-102.2859239
21.89333012,-102.2762919
21.9350821,-102.2910106
21.85393637,-102.2619749
21.88309675,-102.2790177
21.89956962,-102.2924033
21.96020402,-102.2898908
21.86004889,-102.2592688
21.92239271,-102.3290513
21.92976925,-102.2548323
21.85295663,-102.2563467
21.90254237,-102.2856031
21.87957705,-102.2482675
21.89641378,-102.2810457
21.87876346,-102.3693573
21.8991042,-102.2981025
21.85039652,-102.3045525
21.88970815,-102.316914
21.8956358,-102.2705305
21.85984294,-102.2581838
21.89362906,-102.2535625
21.87821243,-102.2969662
21.87138055,-102.3016551
21.88526568,-102.301614
21.88302183,-102.2590076
21.88713009,-102.2512225
21.86350672,-102.2477047
21.87464769,-102.3102539
21.86017775,-102.2548577
21.84477635,-102.2907731
21.92447022,-102.3182531
21.90856731,-102.2382609
21.87957705,-102.2482675
21.90252635,-102.3163719
21.83479282,-102.2890843
21.87137823,-102.3223721
21.86691342,-102.3029416
21.86394848,-102.334786
21.91210175,-102.3120063
21.89110056,-102.2350823
21.88841969,-102.2477335
21.91587322,-102.3184155
21.91567989,-102.2974741
21.91430361,-102.2480564
21.87425432,-102.2554292
21.87081157,-102.2951001
21.92514903,-102.2980666
21.8464485,-102.2538923
21.87842752,-102.2812387
21.92297462,-102.3168158
21.92229588,-102.29168
21.79763888,-102.2825373
21.87441593,-102.3007892
21.85837603,-102.2504582
21.90763211,-102.2824169
21.86472171,-102.319736
21.9072702,-102.2967877
21.91596802,-102.3038793
21.91644074,-102.3137146
21.86381774,-102.3174373
21.91777131,-102.2620376
21.87359166,-102.2857928
21.8956358,-102.2705305
21.94633585,-102.2559728
21.88803781,-102.2616559
21.87243992,-102.2917768
21.88240041,-102.3178676
21.87867788,-102.3013681
21.86032325,-102.2810879
21.86918402,-102.3258499
21.88083664,-102.2267103
21.91338495,-102.2499918
21.84955694,-102.2458045
21.92645843,-102.2392081
21.8860818,-102.2643758
21.82561129,-102.2688844
21.88960594,-102.2734717
21.88259952,-102.3068855
21.86811924,-102.318271
21.91488543,-102.2786635
21.88499771,-102.3175071
21.89126588,-102.3191547
21.92720269,-102.269541
21.87971967,-102.3049677
21.88295902,-102.3683055
21.88393908,-102.2978387
21.89942829,-102.2707061
21.90255125,-102.2838944
21.88652743,-102.2880694
21.88853417,-102.2936696
21.89533342,-102.2843823
21.89155929,-102.2897462
21.87854205,-102.2811224
21.87353391,-102.2789996
21.86801795,-102.3181575
21.90071532,-102.2591449
21.92315375,-102.2681243
21.83479282,-102.2890843
21.93648244,-102.2560101
21.85234368,-102.3529401
21.85118294,-102.2719663
21.90759202,-102.2903168
21.85213015,-102.2561147
21.87938802,-102.2487904
21.86350672,-102.2477047
21.89947403,-102.2967886
21.87361282,-102.2729647
21.87452952,-102.2427502
21.89178942,-102.2850801
21.87696606,-102.2713861
21.90676324,-102.3279285
21.88299071,-102.2682282
21.8991042,-102.2981025
21.86013906,-102.2827824
21.87301733,-102.2263534
21.87844963,-102.2959321
21.88803791,-102.2616555
21.91533454,-102.3188654
21.90612243,-102.3008943
21.91499431,-102.2810071
21.84828455,-102.2692963
21.86100052,-102.3390267
21.88967945,-102.2441449
21.90869625,-102.2725932
21.88925984,-102.2155616
21.95373618,-102.2738439
21.88533151,-102.2914327
21.89248911,-102.2535383
21.86453448,-102.3108848
21.8441467,-102.3284313
21.9414169,-102.27882
21.90919783,-102.3532858
21.86827406,-102.2714001
21.85630858,-102.2516737
21.88995263,-102.2166157
21.90177411,-102.2544716
21.86595528,-102.2880242
21.84651262,-102.2808834
21.86683399,-102.2420595
21.90598418,-102.2966656
21.82359759,-102.2674259
21.87462474,-102.3375337
21.8795554,-102.3123888
21.90920903,-102.3535628
21.90252635,-102.3163719
21.92276438,-102.2622169
21.91567812,-102.2974726
21.91479475,-102.2474033
21.88263612,-102.2822875
21.93503383,-102.2286255
21.88980391,-102.2571261
21.88572877,-102.3147404
21.85984656,-102.25819
21.82902224,-102.2938336
21.89720398,-102.2466053
21.90291591,-102.302084
21.88083823,-102.3006175
21.88350892,-102.2575954
21.90952549,-102.2600415
21.89274468,-102.253588
21.91629309,-102.3111293
21.89617785,-102.3087208
21.88063163,-102.3179205
21.86041268,-102.3393899
21.91644074,-102.3137146
21.89118001,-102.2490547
21.90525761,-102.2627314
21.85250742,-102.3064759
21.89781789,-102.3543251
21.92470138,-102.3073982
21.85508975,-102.2822508
21.85176614,-102.2503176
21.90744225,-102.2864517
21.93307482,-102.3225126
21.84638766,-102.2692698
21.88868063,-102.3169415
21.88846391,-102.3168419
21.88960594,-102.2734717
21.85393637,-102.2619749
21.88777675,-102.2964386
21.86350672,-102.2477047
21.91678191,-102.312792
21.86801795,-102.3181575
21.87510163,-102.2556724
21.83066149,-102.2883846
21.85998229,-102.3160062
21.85953874,-102.2859227
21.85418712,-102.317105
21.88223526,-102.2643507
21.89338919,-102.3670452
21.87125025,-102.2964445
21.87854346,-102.2811452
21.85877638,-102.2973649
21.88147805,-102.3391231
21.84467211,-102.2937466
21.84480391,-102.2972582
21.90869625,-102.2725932
21.87476815,-102.2924213
21.79795702,-102.2618607
21.86610326,-102.2982751
21.89673249,-102.2709712
21.86394848,-102.334786
21.92645592,-102.2653032
21.88936374,-102.399791
21.86895597,-102.2440884
21.93133885,-102.2699232
21.91480912,-102.2771486
21.84177653,-102.2903653
21.8639748,-102.2986947
21.88849678,-102.2143851
21.92442732,-102.3102958
21.91745054,-102.2918865
21.80546124,-102.2944714
21.84651262,-102.2808834
21.85422111,-102.3107957
21.86009592,-102.2555921
21.93628414,-102.3418153
21.87243485,-102.2707024
21.91792231,-102.3341148
21.89967849,-102.295948
21.90498442,-102.2634017
21.90699071,-102.2569997
21.86221614,-102.2440934
21.88451355,-102.2978203
21.85039652,-102.3045525
21.91245566,-102.2452992
21.84520662,-102.308258
21.87346214,-102.2458886
21.88696854,-102.2969019
21.90023875,-102.2591472
21.87419072,-102.3119172
21.88930326,-102.3124942
21.89115229,-102.2631899
21.89976011,-102.2778922
21.86801795,-102.3181575
21.87892931,-102.2843386
21.92525717,-102.2610332
21.84950049,-102.2479011
21.83246776,-102.2887886
21.86115908,-102.2537968
21.83164858,-102.2983712
21.83850606,-102.2802277
21.84477635,-102.2907731
21.85312338,-102.2653041
21.86056375,-102.3007092
21.89565535,-102.2588836
21.87370732,-102.3337301
21.89463919,-102.3113869
21.85782178,-102.2949024
21.85353082,-102.2636598
21.91009033,-102.2863067
21.86441429,-102.2677704
21.9097808,-102.3021258
21.85823788,-102.2505363
21.92734872,-102.2663313
21.88960594,-102.2734717
21.85675128,-102.2947697
21.73287994,-102.4875804
21.85996055,-102.2666899
21.91567831,-102.2974708
21.87696452,-102.2704011
21.86640768,-102.2832917
21.86221614,-102.2440934
21.85890974,-102.2880568
21.94083609,-102.2429263
21.86773971,-102.2445291
21.9160359,-102.3059331
21.88678935,-102.2730099
21.82240805,-102.266171
21.84467211,-102.2937466
21.90279786,-102.2701913
21.82600231,-102.2875984
21.90934925,-102.3107425
21.89496503,-102.3171444
21.93508304,-102.2910103
21.86850517,-102.3062597
21.88284342,-102.2806603
21.85668438,-102.305513
21.88083111,-102.2944003
21.89222295,-102.2836593
21.80869833,-102.2919022
21.91632411,-102.2415811
21.92128891,-102.3159019
21.87080402,-102.2502198
21.93396488,-102.3052884
21.93448929,-102.3084152
21.91522022,-102.2865204
21.91602249,-102.3002722
21.85962283,-102.2989514
21.84477635,-102.2907731
21.90177411,-102.2544716
21.90699071,-102.2569997
21.93012176,-102.3202993
21.87857105,-102.3523217
21.89514077,-102.3109813
21.87937868,-102.3322116
21.7223487,-102.2867882
21.8599156,-102.2632492
21.89055613,-102.2960861
21.8952374,-102.263549
21.87692377,-102.3455196
21.92550317,-102.291542
21.90291906,-102.3076977
21.90744738,-102.2766006
21.86115908,-102.2537968
21.84638766,-102.2692698
21.87160442,-102.2515677
21.98269499,-102.2121334
21.86801795,-102.3181575
21.88009314,-102.2519427
21.92072915,-102.2427346
21.83424605,-102.249923
21.90955534,-102.3206046
21.85393637,-102.2619749
21.87447452,-102.2949926
21.87308626,-102.2950606
21.91567527,-102.2974779
21.83499609,-102.2876014
21.87550075,-102.2466773
21.87080402,-102.2502198
21.85167055,-102.3027357
21.88037225,-102.3123568
21.85667972,-102.2927459
21.92055732,-102.2616158
21.87901298,-102.2620406
21.84986892,-102.2514228
21.88302183,-102.2590076
21.94165404,-102.2787713
21.91610521,-102.3108579
21.88223526,-102.2643507
21.87386677,-102.2970126
21.85238097,-102.2941837
21.86056375,-102.3007092
21.86610326,-102.2982751
21.89831277,-102.2532667
21.8484544,-102.3422345
21.87360789,-102.2735704
21.87243992,-102.2917768
21.88280314,-102.2573491
21.84035798,-102.3013552
21.858084,-102.2929799
21.87344267,-102.2457979
21.92442732,-102.3102958
21.90974793,-102.3321944
21.87137823,-102.3223721
21.86560592,-102.2917944
21.89942677,-102.2707062
21.90869625,-102.2725932
21.87307971,-102.2893887
21.87816086,-102.2948002
21.88609403,-102.3172846
21.85642452,-102.2523705
21.91541801,-102.2919233
21.86001891,-102.2755333
21.95951567,-102.2172472
21.92418909,-102.3143372
21.90279843,-102.2701914
21.87015047,-102.2385376
21.88609403,-102.3172846
21.86691342,-102.3029416
21.87909848,-102.2859835
21.91302002,-102.2574153
21.85962283,-102.2989514
21.84566958,-102.2864494
21.88065572,-102.3124058
21.9067622,-102.3279238
21.85235431,-102.2693915
21.9036388,-102.2484929
21.93311009,-102.2542394
21.88312742,-102.2789101
21.92734872,-102.2663313
21.89763148,-102.2566176
21.88212371,-102.2970918
21.85998269,-102.2694103
21.91361539,-102.2808572
21.86614665,-102.2861001
21.87894503,-102.2937482
21.85769283,-102.2786025
21.88803791,-102.2616555
21.90974793,-102.3321944
21.88184892,-102.2292635
21.87028825,-102.2542269
21.85642452,-102.2523705
21.92473665,-102.3048186
21.82323482,-102.2667412
21.86001423,-102.2752526
21.87464769,-102.3102539
21.88713009,-102.2512225
21.82750205,-102.2689262
21.86773971,-102.2445291
21.89055802,-102.289416
21.86776021,-102.3082969
21.92492834,-102.3015108
21.92550317,-102.291542
21.8597395,-102.264439
21.87308235,-102.2950571
21.90986488,-102.3288773
21.87308626,-102.2950606
21.93161134,-102.2605597
21.92830798,-102.3195068
21.80546124,-102.2944714
21.87425432,-102.2554292
21.9291996,-102.2528864
21.86480877,-102.2525542
21.91360176,-102.2634058
21.87778171,-102.2509557
21.88019462,-102.3063941
21.91929645,-102.2616248
21.88464037,-102.2930399
21.86868842,-102.2443133
21.72432417,-102.3156292
21.90422598,-102.3379496
21.89901766,-102.3266522
21.82360205,-102.2674292
21.85995823,-102.2746226
21.88655908,-102.273012
21.85988308,-102.2756466
21.87072477,-102.2906168
21.95596296,-102.1983502
21.92282309,-102.2851104
21.90647328,-102.2565389
21.91294635,-102.2628717
21.86850517,-102.3062597
21.78024618,-102.465285
21.91633926,-102.3171903
21.80428133,-102.3915743
21.95951462,-102.2172443
21.82424035,-102.2827155
21.86384902,-102.2852624
21.85957646,-102.2847164
21.90175165,-102.3131409
21.93604725,-102.273544
21.85695814,-102.310781
21.91526389,-102.3309348
21.92707942,-102.2913448
21.90012285,-102.317043
21.8610566,-102.3345025
21.88434817,-102.2968539
21.8713684,-102.3135451
21.82604462,-102.285206
21.91792231,-102.3341148
21.89338691,-102.3670426
21.86915404,-102.3204015
21.88115038,-102.2437668
21.87682826,-102.3193898
21.88246172,-102.2644578
21.86418296,-102.3216825
21.86050142,-102.3010063
21.91531025,-102.2877694
21.91523924,-102.2903881
21.91514687,-102.3189471
21.92414114,-102.3144394
21.91549588,-102.3187649
21.86868587,-102.2847163
21.85393712,-102.2924186
21.7143796,-102.3349016
21.90184089,-102.3253705
21.93400327,-102.3413134
21.8800987,-102.3088263
21.88451401,-102.2978207
21.88065501,-102.3228194
21.87313648,-102.2787063
21.90195638,-102.2134361
21.95277197,-102.2904528
21.89733218,-102.2584187
21.88798605,-102.2221852
21.92036925,-102.2802999
21.87562739,-102.3009124
21.91090342,-102.2600603
21.89871142,-102.3233004
21.89870031,-102.2140789
21.85353082,-102.2636598
21.94256301,-102.2814712
21.91644074,-102.3137146
21.87359223,-102.2767516
21.88915957,-102.2457447
21.86115908,-102.2537968
21.8823693,-102.2349144
21.87359223,-102.2767516
21.89967849,-102.295948
21.85869715,-102.3087107
21.94102675,-102.2441652
21.86690556,-102.2530458
21.7201044,-102.3655144
21.92229588,-102.29168
21.87871534,-102.2814891
21.88391549,-102.3075512
21.92558647,-102.2923418
21.86904486,-102.3081437
21.95666811,-102.2722916
21.8951532,-102.2694673
21.8639748,-102.2986947
21.92721713,-102.2683919
21.89781022,-102.25342
21.87571826,-102.3009411
21.90782503,-102.3100376
21.86602343,-102.3178277
21.92514903,-102.2980666
21.86002628,-102.2728912
21.89001558,-102.2974924
21.92588451,-102.2809855
21.89385672,-102.239411
21.93277745,-102.3050486
21.85012638,-102.2940249
21.95569875,-102.2901185
21.90934925,-102.3107425
21.85354198,-102.3517741
21.85755561,-102.2639361
21.85012638,-102.2940249
21.88451355,-102.2978203
21.8669082,-102.2896601
21.8487964,-102.2627339
21.90387039,-102.3080964
21.85231652,-102.2973953
21.87218175,-102.2930364
21.8850586,-102.2562059
21.87966057,-102.3089745
21.88960594,-102.2734717
21.86964154,-102.2575235
21.88338994,-102.2876854
21.90972105,-102.329564
21.87867469,-102.2949497
21.84477635,-102.2907731
21.86691342,-102.3029416
21.91544366,-102.2919674
21.91713315,-102.2617715
21.8644246,-102.269353
21.85012638,-102.2940249
21.84328708,-102.3230266
21.72487873,-102.2909975
21.87346214,-102.2458886
21.92550317,-102.291542
21.87185825,-102.3255941
21.87105237,-102.3109633
21.8825625,-102.3102366
21.86350753,-102.247705
21.88302183,-102.2590076
21.88446278,-102.2911707
21.94447816,-102.2908731
21.83437767,-102.2934442
21.86480877,-102.2525542
21.88703712,-102.2982392
21.85918077,-102.313997
21.89473135,-102.2588495
21.86950558,-102.3024816
21.8942,-102.3039566
21.88031548,-102.281925
21.90900258,-102.2793559
21.75111947,-102.2670669
21.86237535,-102.2806056
21.8626165,-102.2459076
21.85998269,-102.2694103
21.90466679,-102.2646112
21.9302656,-102.28066
21.92514903,-102.2980666
21.87054572,-102.239838
21.86654482,-102.28198
21.89391706,-102.2566475
21.87119274,-102.319616
21.86695605,-102.2459222
21.88688422,-102.296935
21.858084,-102.2929799
21.90681398,-102.2509537
21.88905615,-102.3053602
21.88302183,-102.2590076
21.87852726,-102.2814624
21.90564021,-102.2529377
21.89213777,-102.2740209
21.82002321,-102.2741198
21.89636163,-102.264873
21.87844963,-102.2959321
21.87791136,-102.2687054
21.89214732,-102.275365
21.84477635,-102.2907731
21.81174952,-102.2923129
21.87028825,-102.2542269
21.84279017,-102.320327
21.87914116,-102.2918266
21.88129309,-102.2470044
21.88843389,-102.2960396
21.87425432,-102.2554292
21.93387955,-102.2912926
21.83308134,-102.3206107
21.87894503,-102.2937482
21.88786985,-102.2491871
21.85312338,-102.2653041
21.90782503,-102.3100376
21.83235162,-102.289493
21.85893823,-102.3113582
21.92514903,-102.2980666
21.89199934,-102.2736841
21.85886232,-102.2891304
21.8763362,-102.2712741
21.88609403,-102.3172846
21.84754666,-102.2496535
21.89391889,-102.2672903
21.88992097,-102.2524493
21.87879151,-102.2960325
21.85333427,-102.3017476
21.8776086,-102.2994906
21.91382617,-102.2608604
21.86691342,-102.3029416
21.85583754,-102.2824408
21.86627728,-102.2457261
21.85869715,-102.3087107
21.80139248,-102.274733
21.89382075,-102.2969455
21.80498095,-102.2705435
21.89526594,-102.272356
21.89322532,-102.2914784
21.89891975,-102.2802323
21.90447995,-102.2545796
21.87914296,-102.2918264
21.85377294,-102.2565769
21.93497027,-102.2286268
21.85850355,-102.3064624
21.93884653,-102.2910477
21.92276438,-102.2622169
21.91234002,-102.2522467
21.84481529,-102.2525808
21.94081141,-102.2579221
21.87152154,-102.2428761
21.87358417,-102.2816334
21.85610489,-102.272955
21.87603923,-102.307496
21.91611402,-102.3079283
21.86247638,-102.248265
21.85353082,-102.2636598
21.91514541,-102.3308581
21.84001203,-102.325174
21.87369155,-102.3185003
21.85808432,-102.2960666
21.87778171,-102.2509557
21.88312742,-102.2789101
21.86426443,-102.3034825
21.90699071,-102.2569997
21.88191613,-102.2931233
21.87137823,-102.3223721
21.85047917,-102.3048935
21.8599156,-102.2632492
21.85405098,-102.2693525
21.8624228,-102.2528764
21.90291906,-102.3076977
21.90072988,-102.3065209
21.924414,-102.3105268
21.92055732,-102.2616158
21.85992011,-102.2649618
21.9177702,-102.2422502
21.90968318,-102.2831271
21.87086066,-102.2818069
21.8709122,-102.280135
21.87778171,-102.2509557
21.90934925,-102.3107425
21.88998838,-102.295114
21.89292857,-102.2617059
21.91175451,-102.2428341
21.85983921,-102.2581852
21.86242206,-102.2528774
21.89412022,-102.2589211
21.85987486,-102.2598207
21.87650608,-102.2470939
21.85234368,-102.3529401
21.89729065,-102.3046778
21.8209914,-102.2695494
21.91422315,-102.2921893
21.90416852,-102.2659298
21.88202554,-102.2570895
21.89485554,-102.2896792
21.86466268,-102.2354517
21.8814391,-102.2655147
21.85876394,-102.3416647
21.92297462,-102.3168158
21.92857766,-102.2676996
21.91499431,-102.2810071
21.92155891,-102.2617919
21.86013906,-102.2827824
21.91544366,-102.2919674
21.81030643,-102.2688954
21.85578208,-102.3161235
21.85501693,-102.255086
21.77889057,-102.4685339
21.84974684,-102.3373692
21.8429256,-102.269181
21.8675272,-102.2369494
21.84279017,-102.320327
21.89303769,-102.2745862
21.92492834,-102.3015108
21.90928849,-102.2829975
21.91739478,-102.3124373
21.88313854,-102.2730656
21.86801795,-102.3181575
21.94165357,-102.2787708
21.90178215,-102.2883977
21.90370534,-102.3303573
21.89968502,-102.2959466
21.85213386,-102.2614894
21.90950057,-102.358298
21.88105342,-102.2720809
21.8956358,-102.2705305
21.91266446,-102.3122398
21.90802252,-102.3103399
21.92736865,-102.2578348
21.91603383,-102.3059321
21.92049623,-102.3123033
21.88279035,-102.3124484
21.85655466,-102.257355
21.89840608,-102.3006438
21.85782485,-102.250838
21.86773971,-102.2445291
21.85612711,-102.2755585
21.87920606,-102.2916571
21.84722274,-102.3053347
21.92861309,-102.3051905
21.83354031,-102.2690322
21.882079,-102.3008215
21.91334129,-102.3055915
21.91336992,-102.2750394
21.92877009,-102.2555062
21.85234368,-102.3529401
21.85612737,-102.2572363
21.89967849,-102.295948
21.84491305,-102.3027754
21.89238103,-102.2755243
21.92550317,-102.291542
21.90798391,-102.2895561
21.87813977,-102.3349838
21.88164046,-102.265871
21.8913094,-102.2561074
21.8844954,-102.2698021
21.85782178,-102.2949024
21.85190678,-102.2818492
21.86013849,-102.2554786
21.91958489,-102.3149985
21.89676363,-102.2710736
21.89013388,-102.2632489
21.85892918,-102.30449
21.9159693,-102.3038763
21.85187997,-102.2560075
21.89781022,-102.25342
21.85009317,-102.281427
21.80900448,-102.2764814
21.89514077,-102.3109813
21.85215415,-102.269313
21.86537506,-102.2942005
21.84500663,-102.2991629
21.91059266,-102.2922699
21.90498442,-102.2634017
21.85516265,-102.2569632
21.90730667,-102.316841
21.84651262,-102.2808834
21.88360337,-102.2271898
21.88968431,-102.2442888
21.86253662,-102.2827235
21.82409545,-102.2828154
21.89039114,-102.2126912
21.75813757,-102.3715392
21.85184749,-102.3108592
21.9074253,-102.3099585
21.86100276,-102.3390277
21.82359989,-102.2674277
21.87778171,-102.2509557
21.8856622,-102.2974119
21.87500957,-102.3008254
21.88978534,-102.2778985
21.89333614,-102.2985217
21.85153295,-102.2918777
21.88184981,-102.2292642
21.89781022,-102.25342
21.86003594,-102.2460172
21.87863422,-102.2815281
21.94031214,-102.2622151
21.90624649,-102.2622178
21.91644074,-102.3137146
21.90840748,-102.2826943
21.90279786,-102.2701913
21.92006419,-102.297735
21.90802252,-102.3103399
21.88547437,-102.3124511
21.86987629,-102.2827001
21.86640768,-102.2832917
21.85655874,-102.2486735
21.9008237,-102.2588722
21.92734872,-102.2663313
21.87308626,-102.2950606
21.91567831,-102.2974708
21.90737726,-102.2563234
21.90840177,-102.2670039
21.87924299,-102.3548658
21.87530136,-102.247211
21.91644074,-102.3137146
21.86691342,-102.3029416
21.86691342,-102.3029416
21.925376,-102.2927804
21.89484714,-102.2972625
21.88713009,-102.2512225
21.87237072,-102.3286988
21.85836985,-102.2922594
21.89971235,-102.2473065
21.93926078,-102.2614185
21.9036388,-102.2484929
21.89385549,-102.2893446
21.90584118,-102.2988892
21.84258625,-102.2802054
21.88223526,-102.2643507
21.87901298,-102.2620406
21.84520662,-102.308258
21.84558174,-102.3039273
21.92297462,-102.3168158
21.88223526,-102.2643507
21.88251306,-102.2586398
21.85598615,-102.253634
21.91108237,-102.2622506
21.85166986,-102.3182271
21.91371968,-102.3186826
21.84879485,-102.2537859
21.94448007,-102.2908763
21.85347688,-102.2352046
21.85918077,-102.313997
21.90800444,-102.2825484
21.92734872,-102.2663313
21.88245375,-102.3178585
21.92162833,-102.3160104
21.88302183,-102.2590076
21.91644074,-102.3137146
21.88910631,-102.2898726
21.82240709,-102.2661697
21.92473665,-102.3048186
21.92229588,-102.29168
21.92926633,-102.3198826
21.86481218,-102.2525546
21.89178942,-102.2850801
21.87081157,-102.2951001
21.85571255,-102.2607099
21.90121805,-102.2826082
21.93050245,-102.2953443
21.8925478,-102.2900701
21.88688422,-102.296935
21.91958489,-102.3149985
21.85516265,-102.2569632
21.94251672,-102.2566096
21.87765058,-102.3122324
21.9036388,-102.2484929
21.86008634,-102.2786166
21.87879151,-102.2960325
21.88063163,-102.3179205
21.91542109,-102.2919673
21.73490326,-102.1746189
21.90279786,-102.2701913
21.86012275,-102.2810811
21.87081157,-102.2951001
21.92628905,-102.3183752
21.858084,-102.2929799
21.92906069,-102.261662
21.85995777,-102.3063607
